image,hypothesis_text,gold_label,weight
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3041642723.jpg,A group of teenagers outside,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3041642723.jpg,Teenagers are skateboarding,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3041642723.jpg,teenagers have a party,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2422482455.jpg,the man and dog were outside,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2422482455.jpg,the woman took her cat to the vet,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2422482455.jpg,A person is playing catch with a dog,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/499165634.jpg,A woman is eating,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/499165634.jpg,A woman wearing contacts and a tank-top drinking a coke,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/499165634.jpg,A woman in blue glasses and a white sweater is eating a salad,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5896386113.jpg,A woman is hanging up clothes,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5896386113.jpg,An older woman is putting clothes in a dryer,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5896386113.jpg,A tall woman hanging whites,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/423782935.jpg,There are two men,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/423782935.jpg,Both men are blind,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/423782935.jpg,One of the men knows about mechanics,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4838943023.jpg,The father has taken photos,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4838943023.jpg,The man is lying in bed,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4838943023.jpg,The sons are not babies,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2113996953.jpg,A person is outside,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2113996953.jpg,There are lots of apple and oranges,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2113996953.jpg,a lady is selling her bananas,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3362592729.jpg,Two dancers have tossed battons,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3362592729.jpg,Two dancers are wearing black outfits and pink shoes,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3362592729.jpg,Two homeless women are looking up at the stars,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/247189554.jpg,A man sits towards the camera,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/247189554.jpg,Someone is holding a large black camera,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/247189554.jpg,The man is meditating,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3427233064.jpg,There is a horse and a girl,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3427233064.jpg,A thief steals a horse through a gap in the fence,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3427233064.jpg,A little girl dreams of owning her own horse,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3334866049.jpg,A boy is walking,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3334866049.jpg,A man is dancing,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3334866049.jpg,A child is playing in the snow,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5196783191.jpg,There is a show in a live theater for millions of people,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5196783191.jpg,A show is not being put on in the theater,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5196783191.jpg,The guy with blue hair is the lead singer,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6043589490.jpg,Woman in the woods,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6043589490.jpg,A man chopping wood,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6043589490.jpg,Some lady is brushing her teeth and washing her pierced face,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4540165999.jpg,Someone is carrying an umbrella on a walk,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4540165999.jpg,Women walk with bikinis on a sunny day,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4540165999.jpg,People are walking to the fair,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2471447879.jpg,The girl is climbing,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2471447879.jpg,A little girl is standing by a climbing wall watching others climb,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2471447879.jpg,A girl is rock climbing for an event,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3259229498.jpg,Someone is performing on stage,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3259229498.jpg,A band is performing on stage,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3259229498.jpg,A large crowd has gathered just to hear this speaker,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4603099757.jpg,A women is squinting,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4603099757.jpg,A blond woman in a yellow clown car,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4603099757.jpg,The handbag has cosmetics inside,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4937441878.jpg,A woman is in a car,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4937441878.jpg,A woman hanging out of a window trying to see what is in the tree ahead of her,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4937441878.jpg,A woman is entertaining a crowd of people,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/7472814756.jpg,Three sailboats are sailing through the water,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/7472814756.jpg,A sailing team is playing golf,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/7472814756.jpg,sailboats in a race in the summer,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4631804601.jpg,An artisan mastering his craft,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4631804601.jpg,The male is lifting weights,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4631804601.jpg,The man is an artist,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3221036999.jpg,A PERSON IS RIDING A SKATEBOARD ON A RAMP,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3221036999.jpg,A man is performing tricks on a scooter,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3221036999.jpg,A man is in a skateboard competition,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/7353914844.jpg,The kayakers are outdoors,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/7353914844.jpg,Three people are fishing peacefully on a quiet corner of a lake,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/7353914844.jpg,Men are kayaking in rough water in the ocean,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4857558207.jpg,Mother and child come face to face for the first time,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4857558207.jpg,A grandmother holding her 2nd grandchild for the first time,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4857558207.jpg,A woman is showing her newborn baby to her family,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2743465453.jpg,The waiter is in a restaurant,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2743465453.jpg,The man is taking a much needed break,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2743465453.jpg,A woman preparing for a Christmas feast,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3745474894.jpg,The youths are outside,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3745474894.jpg,The younger people are inside the house,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3745474894.jpg,The younger people are having a picnic,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3063544435.jpg,the people are outside,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3063544435.jpg,A team of skydivers jump from the rescue plane,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3063544435.jpg,A group of friends are kayaking away from the city,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4751250311.jpg,Dark skinned man moving,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4751250311.jpg,The man is lifiting,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4751250311.jpg,a smart man walks down the sreet,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1157215900.jpg,A person enjoying fresh air and the aromas of bakery items,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1157215900.jpg,The woman is eating a tomato,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1157215900.jpg,The woman is selling bread,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1015118661.jpg,A little boy watches a man stack stones to build a wall,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1015118661.jpg,A kid plays with toys in the living room,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1015118661.jpg,A father stands proudly behind his son who is wearing a white shirt and jeans,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5988551357.jpg,A clown lies on a horse,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5988551357.jpg,The cowboy rode the bull to the buzzer,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5988551357.jpg,The horse is brown,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3019609769.jpg,Parents and their children are taking a walk,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3019609769.jpg,A group ofwomen  are walking down a muddy road passing by some barb-wire,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3019609769.jpg,A family has been evicted,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/516360813.jpg,A man is showing children how to carve wood,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/516360813.jpg,The people are dead,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/516360813.jpg,A man opening peanuts,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2741990005.jpg,A high jumper is outdoors,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2741990005.jpg,the jumper was an amateur,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2741990005.jpg,A man jumps over a white high bar,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3774986130.jpg,Two girls are performing gymnastic moves,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3774986130.jpg,The women are drinking coffee together,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3774986130.jpg,The women are competing in a hula hoops competition,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4842876705.jpg,A man is playing music,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4842876705.jpg,A woman playing piano at a concert,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4842876705.jpg,A person in jeans is playing music for a crowd,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6188266707.jpg,A woman is wearing a volleyball uniform,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6188266707.jpg,A sports arena is empty,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6188266707.jpg,A volleyball player hits a ball in a pro match,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2723929323.jpg,Photographers are having a conversation on the beach,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2723929323.jpg,Women are jogging in the park,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2723929323.jpg,Some photographers are taking photos of the ocean,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3249597269.jpg,A squirrel leaps over the snow,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3249597269.jpg,The squirrel is sunbathing,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3249597269.jpg,A squirrel is looking for food in the snow,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2637510448.jpg,The girl is outside skiing,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2637510448.jpg,A man is dancing in the park,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2637510448.jpg,The child was skiing down the snowy slopes in Switzerland,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2474776724.jpg,The people are at practice,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2474776724.jpg,Two boys catching frogs,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2474776724.jpg,Sad girls in red and white striped uniforms standing in a field,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/8173029395.jpg,Some music is being performed on stage,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/8173029395.jpg,Some people are enjoying themselves at a musical,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/8173029395.jpg,As the band was about to begin the people became excited in anticipation,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1196886054.jpg,Several people of a wedding party are walking outside along a sidewalk,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1196886054.jpg,The people are laying down,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1196886054.jpg,The bride is crying because she is happy,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3134644844.jpg,A man plays a song for a sick child,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3134644844.jpg,Father and son having a fun dip in the pool,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3134644844.jpg,A man is doing something nice for charity,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/8038092309.jpg,Two baseball players are grabbing a ball on the field,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/8038092309.jpg,The baseball players are watching from the dugout,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/8038092309.jpg,The pitcher and the backup are picking up baseballs to practice throwing,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/553918837.jpg,A little girl plays on the playground,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/553918837.jpg,The girl is sleeping,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/553918837.jpg,A little girl is being watched by her parents,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3085590738.jpg,A woman speaking at a podium,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3085590738.jpg,A woman in a blue suit is speaking at a podium at the University of Illinois at Springfield for a Holiday Stars Project,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3085590738.jpg,The woman is making a speach about agriculture,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3376741717.jpg,a person cleaning,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3376741717.jpg,People are waiting for the rock band to start,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3376741717.jpg,A man in a blue janitor uniform is cleaning the floor,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3809063851.jpg,Live music is being played,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3809063851.jpg,The musicians are singing,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3809063851.jpg,A country band performs outside,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/517942470.jpg,The dog is looking up,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/517942470.jpg,The dog sleeps under its owners computer desk,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/517942470.jpg,A man playing with his dog,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2557922709.jpg,A girl looking at America,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2557922709.jpg,A girl is eating dinner with an alien,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2557922709.jpg,A girl at a picnic,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4442382200.jpg,Some guy is in the city making a statement about politics,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4442382200.jpg,A man steals a wallet,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4442382200.jpg,A priest preaches in the street,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2058124718.jpg,Two dogs are running together,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2058124718.jpg,Dogs are wearing completely identical collars,2,1.0
